Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour,Request Day of Week,Trip Duration (minutes)
3494,Airport,0,No cars available,2016-07-13 17:33:35,,17,Wednesday,
3501,Airport,0,No cars available,2016-07-13 17:36:04,,17,Wednesday,
3503,Airport,0,No cars available,2016-07-13 17:38:56,,17,Wednesday,
3509,Airport,0,No cars available,2016-07-13 17:39:26,,17,Wednesday,
3504,Airport,0,No cars available,2016-07-13 17:41:03,,17,Wednesday,
3512,Airport,0,No cars available,2016-07-13 17:41:10,,17,Wednesday,
3519,Airport,0,No cars available,2016-07-13 17:41:45,,17,Wednesday,
3516,Airport,0,No cars available,2016-07-13 17:41:48,,17,Wednesday,
3513,Airport,0,No cars available,2016-07-13 17:42:08,,17,Wednesday,
3515,Airport,0,No cars available,2016-07-13 17:42:15,,17,Wednesday,
3521,Airport,0,No cars available,2016-07-13 17:45:55,,17,Wednesday,
3527,Airport,0,No cars available,2016-07-13 17:46:00,,17,Wednesday,
3526,Airport,0,No cars available,2016-07-13 17:48:12,,17,Wednesday,
3522,Airport,0,No cars available,2016-07-13 17:49:33,,17,Wednesday,
3536,Airport,0,No cars available,2016-07-13 17:51:55,,17,Wednesday,
3534,Airport,0,No cars available,2016-07-13 17:51:58,,17,Wednesday,
3537,Airport,0,No cars available,2016-07-13 17:55:23,,17,Wednesday,
3533,Airport,0,No cars available,2016-07-13 17:56:19,,17,Wednesday,
3535,Airport,0,No cars available,2016-07-13 17:56:59,,17,Wednesday,
3532,Airport,0,No cars available,2016-07-13 17:57:15,,17,Wednesday,
3547,Airport,0,No cars available,2016-07-13 17:57:17,,17,Wednesday,
3531,Airport,0,No cars available,2016-07-13 17:57:42,,17,Wednesday,
3538,Airport,0,No cars available,2016-07-13 17:58:43,,17,Wednesday,
3543,Airport,0,No cars available,2016-07-13 17:59:39,,17,Wednesday,
3539,Airport,0,No cars available,2016-07-13 18:02:39,,18,Wednesday,
3542,Airport,0,No cars available,2016-07-13 18:05:07,,18,Wednesday,
3553,Airport,0,No cars available,2016-07-13 18:08:59,,18,Wednesday,
3562,Airport,0,No cars available,2016-07-13 18:09:11,,18,Wednesday,
3550,Airport,0,No cars available,2016-07-13 18:10:05,,18,Wednesday,
3551,Airport,0,No cars available,2016-07-13 18:10:20,,18,Wednesday,
3557,Airport,0,No cars available,2016-07-13 18:10:22,,18,Wednesday,
3560,Airport,0,No cars available,2016-07-13 18:10:53,,18,Wednesday,
3566,Airport,0,No cars available,2016-07-13 18:13:04,,18,Wednesday,
3567,Airport,0,No cars available,2016-07-13 18:14:22,,18,Wednesday,
3554,Airport,0,No cars available,2016-07-13 18:14:44,,18,Wednesday,
3556,Airport,0,No cars available,2016-07-13 18:15:20,,18,Wednesday,
3563,Airport,0,No cars available,2016-07-13 18:16:37,,18,Wednesday,
3569,Airport,0,No cars available,2016-07-13 18:19:52,,18,Wednesday,
3571,Airport,0,No cars available,2016-07-13 18:22:10,,18,Wednesday,
3574,Airport,0,No cars available,2016-07-13 18:22:50,,18,Wednesday,
3568,Airport,0,No cars available,2016-07-13 18:22:52,,18,Wednesday,
3576,Airport,0,No cars available,2016-07-13 18:23:10,,18,Wednesday,
3570,Airport,0,No cars available,2016-07-13 18:24:42,,18,Wednesday,
3578,Airport,0,No cars available,2016-07-13 18:26:07,,18,Wednesday,
3579,Airport,0,No cars available,2016-07-13 18:26:31,,18,Wednesday,
3582,Airport,0,No cars available,2016-07-13 18:27:03,,18,Wednesday,
3589,Airport,0,No cars available,2016-07-13 18:27:30,,18,Wednesday,
3580,Airport,0,No cars available,2016-07-13 18:27:38,,18,Wednesday,
3575,Airport,0,No cars available,2016-07-13 18:27:50,,18,Wednesday,
3573,City,0,No cars available,2016-07-13 18:29:42,,18,Wednesday,
3592,Airport,0,No cars available,2016-07-13 18:29:53,,18,Wednesday,
3587,Airport,0,No cars available,2016-07-13 18:30:58,,18,Wednesday,
3586,Airport,0,No cars available,2016-07-13 18:32:31,,18,Wednesday,
3581,Airport,0,No cars available,2016-07-13 18:32:52,,18,Wednesday,
3588,Airport,0,No cars available,2016-07-13 18:33:48,,18,Wednesday,
3591,Airport,0,No cars available,2016-07-13 18:33:53,,18,Wednesday,
3595,Airport,0,No cars available,2016-07-13 18:35:14,,18,Wednesday,
3597,Airport,0,No cars available,2016-07-13 18:36:44,,18,Wednesday,
3599,Airport,0,No cars available,2016-07-13 18:38:39,,18,Wednesday,
3596,Airport,0,No cars available,2016-07-13 18:39:24,,18,Wednesday,
3604,Airport,0,No cars available,2016-07-13 18:43:05,,18,Wednesday,
3603,Airport,0,No cars available,2016-07-13 18:44:18,,18,Wednesday,
3605,Airport,0,No cars available,2016-07-13 18:44:35,,18,Wednesday,
3600,Airport,0,No cars available,2016-07-13 18:45:35,,18,Wednesday,
3607,Airport,0,No cars available,2016-07-13 18:45:35,,18,Wednesday,
3608,Airport,0,No cars available,2016-07-13 18:47:45,,18,Wednesday,
3611,Airport,0,No cars available,2016-07-13 18:48:37,,18,Wednesday,
3609,City,0,No cars available,2016-07-13 18:49:22,,18,Wednesday,
3610,Airport,0,No cars available,2016-07-13 18:49:37,,18,Wednesday,
3616,Airport,0,No cars available,2016-07-13 18:49:39,,18,Wednesday,
3606,Airport,0,No cars available,2016-07-13 18:50:47,,18,Wednesday,
3614,City,0,No cars available,2016-07-13 18:51:25,,18,Wednesday,
3618,Airport,0,No cars available,2016-07-13 18:52:47,,18,Wednesday,
3612,Airport,0,No cars available,2016-07-13 18:53:47,,18,Wednesday,
3623,Airport,0,No cars available,2016-07-13 18:54:25,,18,Wednesday,
3619,Airport,0,No cars available,2016-07-13 18:55:46,,18,Wednesday,
3627,Airport,0,No cars available,2016-07-13 18:57:10,,18,Wednesday,
3635,Airport,0,No cars available,2016-07-13 18:58:18,,18,Wednesday,
3629,Airport,0,No cars available,2016-07-13 18:58:26,,18,Wednesday,
3626,Airport,0,No cars available,2016-07-13 19:00:30,,19,Wednesday,
3633,City,0,No cars available,2016-07-13 19:00:33,,19,Wednesday,
3637,Airport,0,No cars available,2016-07-13 19:05:33,,19,Wednesday,
3639,Airport,0,No cars available,2016-07-13 19:05:47,,19,Wednesday,
3628,Airport,0,No cars available,2016-07-13 19:06:14,,19,Wednesday,
3642,Airport,0,No cars available,2016-07-13 19:07:22,,19,Wednesday,
3636,Airport,0,No cars available,2016-07-13 19:07:30,,19,Wednesday,
3647,Airport,0,No cars available,2016-07-13 19:09:37,,19,Wednesday,
3655,Airport,0,No cars available,2016-07-13 19:11:24,,19,Wednesday,
3643,Airport,0,No cars available,2016-07-13 19:12:31,,19,Wednesday,
3654,Airport,0,No cars available,2016-07-13 19:15:11,,19,Wednesday,
3652,Airport,0,No cars available,2016-07-13 19:16:09,,19,Wednesday,
3650,Airport,0,No cars available,2016-07-13 19:17:13,,19,Wednesday,
3665,Airport,0,No cars available,2016-07-13 19:21:54,,19,Wednesday,
3663,Airport,0,No cars available,2016-07-13 19:22:20,,19,Wednesday,
3664,Airport,0,No cars available,2016-07-13 19:22:42,,19,Wednesday,
3659,Airport,0,No cars available,2016-07-13 19:24:25,,19,Wednesday,
3677,Airport,0,No cars available,2016-07-13 19:24:59,,19,Wednesday,
3670,Airport,0,No cars available,2016-07-13 19:25:15,,19,Wednesday,
3669,Airport,0,No cars available,2016-07-13 19:25:45,,19,Wednesday,
3675,Airport,0,No cars available,2016-07-13 19:25:56,,19,Wednesday,
3682,Airport,0,No cars available,2016-07-13 19:31:18,,19,Wednesday,
3674,Airport,0,No cars available,2016-07-13 19:31:23,,19,Wednesday,
3678,Airport,0,No cars available,2016-07-13 19:33:06,,19,Wednesday,
3673,Airport,0,No cars available,2016-07-13 19:35:06,,19,Wednesday,
3687,Airport,0,No cars available,2016-07-13 19:35:08,,19,Wednesday,
3683,Airport,0,No cars available,2016-07-13 19:36:32,,19,Wednesday,
3685,Airport,0,No cars available,2016-07-13 19:37:11,,19,Wednesday,
3684,Airport,0,No cars available,2016-07-13 19:38:01,,19,Wednesday,
3692,Airport,0,No cars available,2016-07-13 19:40:17,,19,Wednesday,
3680,Airport,0,No cars available,2016-07-13 19:40:23,,19,Wednesday,
3689,Airport,0,No cars available,2016-07-13 19:41:10,,19,Wednesday,
3696,Airport,0,No cars available,2016-07-13 19:43:04,,19,Wednesday,
3693,Airport,0,No cars available,2016-07-13 19:43:10,,19,Wednesday,
3695,Airport,0,No cars available,2016-07-13 19:43:55,,19,Wednesday,
3709,Airport,0,No cars available,2016-07-13 19:44:06,,19,Wednesday,
3708,Airport,0,No cars available,2016-07-13 19:45:28,,19,Wednesday,
3699,Airport,0,No cars available,2016-07-13 19:45:37,,19,Wednesday,
3691,Airport,0,No cars available,2016-07-13 19:46:25,,19,Wednesday,
3705,Airport,0,No cars available,2016-07-13 19:47:39,,19,Wednesday,
3707,Airport,0,No cars available,2016-07-13 19:48:27,,19,Wednesday,
3706,Airport,0,No cars available,2016-07-13 19:49:05,,19,Wednesday,
3702,Airport,0,No cars available,2016-07-13 19:50:13,,19,Wednesday,
3700,Airport,0,No cars available,2016-07-13 19:50:19,,19,Wednesday,
3712,Airport,0,No cars available,2016-07-13 19:51:31,,19,Wednesday,
3698,Airport,0,No cars available,2016-07-13 19:51:48,,19,Wednesday,
3710,Airport,0,No cars available,2016-07-13 19:51:59,,19,Wednesday,
3714,Airport,0,No cars available,2016-07-13 19:53:41,,19,Wednesday,
3720,Airport,0,No cars available,2016-07-13 19:55:51,,19,Wednesday,
3719,Airport,0,No cars available,2016-07-13 19:58:25,,19,Wednesday,
3717,Airport,0,No cars available,2016-07-13 19:58:46,,19,Wednesday,
3715,Airport,0,No cars available,2016-07-13 19:59:20,,19,Wednesday,
3713,Airport,0,No cars available,2016-07-13 19:59:37,,19,Wednesday,
3716,Airport,0,No cars available,2016-07-13 20:01:01,,20,Wednesday,
3726,Airport,0,No cars available,2016-07-13 20:04:40,,20,Wednesday,
3724,Airport,0,No cars available,2016-07-13 20:04:44,,20,Wednesday,
3721,Airport,0,No cars available,2016-07-13 20:04:47,,20,Wednesday,
3729,Airport,0,No cars available,2016-07-13 20:05:16,,20,Wednesday,
3731,Airport,0,No cars available,2016-07-13 20:06:18,,20,Wednesday,
3733,Airport,0,No cars available,2016-07-13 20:10:18,,20,Wednesday,
3730,Airport,0,No cars available,2016-07-13 20:11:01,,20,Wednesday,
3735,Airport,0,No cars available,2016-07-13 20:11:29,,20,Wednesday,
3734,Airport,0,No cars available,2016-07-13 20:12:37,,20,Wednesday,
3737,Airport,0,No cars available,2016-07-13 20:19:40,,20,Wednesday,
3736,Airport,0,No cars available,2016-07-13 20:20:28,,20,Wednesday,
3746,Airport,0,No cars available,2016-07-13 20:22:32,,20,Wednesday,
3747,Airport,0,No cars available,2016-07-13 20:25:39,,20,Wednesday,
3751,Airport,0,No cars available,2016-07-13 20:29:44,,20,Wednesday,
3750,Airport,0,No cars available,2016-07-13 20:30:48,,20,Wednesday,
3752,Airport,0,No cars available,2016-07-13 20:31:09,,20,Wednesday,
3754,Airport,0,No cars available,2016-07-13 20:32:20,,20,Wednesday,
3749,Airport,0,No cars available,2016-07-13 20:32:47,,20,Wednesday,
3757,Airport,0,No cars available,2016-07-13 20:33:07,,20,Wednesday,
3765,Airport,0,No cars available,2016-07-13 20:35:05,,20,Wednesday,
3756,Airport,0,No cars available,2016-07-13 20:35:23,,20,Wednesday,
3764,Airport,0,No cars available,2016-07-13 20:35:36,,20,Wednesday,
3770,Airport,0,No cars available,2016-07-13 20:39:19,,20,Wednesday,
3778,Airport,0,No cars available,2016-07-13 20:40:26,,20,Wednesday,
3772,Airport,0,No cars available,2016-07-13 20:40:37,,20,Wednesday,
3760,Airport,0,No cars available,2016-07-13 20:40:53,,20,Wednesday,
3779,Airport,0,No cars available,2016-07-13 20:42:31,,20,Wednesday,
3773,Airport,0,No cars available,2016-07-13 20:43:54,,20,Wednesday,
3769,Airport,0,No cars available,2016-07-13 20:44:38,,20,Wednesday,
3781,Airport,0,No cars available,2016-07-13 20:44:50,,20,Wednesday,
3785,City,0,No cars available,2016-07-13 20:45:01,,20,Wednesday,
3776,Airport,0,No cars available,2016-07-13 20:45:56,,20,Wednesday,
3775,Airport,0,No cars available,2016-07-13 20:46:35,,20,Wednesday,
3783,Airport,0,No cars available,2016-07-13 20:48:35,,20,Wednesday,
3784,Airport,0,No cars available,2016-07-13 20:49:06,,20,Wednesday,
3787,Airport,0,No cars available,2016-07-13 20:49:24,,20,Wednesday,
3791,Airport,0,No cars available,2016-07-13 20:51:10,,20,Wednesday,
3796,Airport,0,No cars available,2016-07-13 20:51:18,,20,Wednesday,
3790,Airport,0,No cars available,2016-07-13 20:52:04,,20,Wednesday,
3792,Airport,0,No cars available,2016-07-13 20:53:15,,20,Wednesday,
3793,Airport,0,No cars available,2016-07-13 20:54:38,,20,Wednesday,
3797,Airport,0,No cars available,2016-07-13 20:56:07,,20,Wednesday,
3800,Airport,0,No cars available,2016-07-13 20:56:26,,20,Wednesday,
3803,Airport,0,No cars available,2016-07-13 20:58:17,,20,Wednesday,
3799,City,0,No cars available,2016-07-13 20:58:40,,20,Wednesday,
3802,Airport,0,No cars available,2016-07-13 21:00:00,,21,Wednesday,
3811,Airport,0,No cars available,2016-07-13 21:02:40,,21,Wednesday,
3805,Airport,0,No cars available,2016-07-13 21:03:19,,21,Wednesday,
3815,Airport,0,No cars available,2016-07-13 21:07:33,,21,Wednesday,
3812,City,0,No cars available,2016-07-13 21:09:20,,21,Wednesday,
3816,Airport,0,No cars available,2016-07-13 21:09:28,,21,Wednesday,
3821,Airport,0,No cars available,2016-07-13 21:10:59,,21,Wednesday,
3814,Airport,0,No cars available,2016-07-13 21:11:29,,21,Wednesday,
3829,Airport,0,No cars available,2016-07-13 21:13:20,,21,Wednesday,
3825,Airport,0,No cars available,2016-07-13 21:14:01,,21,Wednesday,
3833,Airport,0,No cars available,2016-07-13 21:18:49,,21,Wednesday,
3823,Airport,0,No cars available,2016-07-13 21:20:00,,21,Wednesday,
3828,City,0,No cars available,2016-07-13 21:20:59,,21,Wednesday,
3836,Airport,0,No cars available,2016-07-13 21:21:26,,21,Wednesday,
3824,Airport,0,No cars available,2016-07-13 21:22:11,,21,Wednesday,
3832,Airport,0,No cars available,2016-07-13 21:23:59,,21,Wednesday,
3846,Airport,0,No cars available,2016-07-13 21:25:46,,21,Wednesday,
3837,Airport,0,No cars available,2016-07-13 21:27:41,,21,Wednesday,
3835,Airport,0,No cars available,2016-07-13 21:27:42,,21,Wednesday,
3838,Airport,0,No cars available,2016-07-13 21:28:20,,21,Wednesday,
3844,Airport,0,No cars available,2016-07-13 21:28:29,,21,Wednesday,
3845,Airport,0,No cars available,2016-07-13 21:30:19,,21,Wednesday,
3842,Airport,0,No cars available,2016-07-13 21:33:44,,21,Wednesday,
3853,Airport,0,No cars available,2016-07-13 21:34:46,,21,Wednesday,
3848,Airport,0,No cars available,2016-07-13 21:34:47,,21,Wednesday,
3860,Airport,0,No cars available,2016-07-13 21:36:01,,21,Wednesday,
3855,Airport,0,No cars available,2016-07-13 21:36:25,,21,Wednesday,
3862,City,0,No cars available,2016-07-13 21:37:00,,21,Wednesday,
3854,Airport,0,No cars available,2016-07-13 21:37:17,,21,Wednesday,
3851,Airport,0,No cars available,2016-07-13 21:38:06,,21,Wednesday,
3858,Airport,0,No cars available,2016-07-13 21:38:48,,21,Wednesday,
3869,Airport,0,No cars available,2016-07-13 21:43:47,,21,Wednesday,
3864,Airport,0,No cars available,2016-07-13 21:45:06,,21,Wednesday,
3861,Airport,0,No cars available,2016-07-13 21:47:25,,21,Wednesday,
3873,Airport,0,No cars available,2016-07-13 21:47:58,,21,Wednesday,
3868,Airport,0,No cars available,2016-07-13 21:48:20,,21,Wednesday,
3870,Airport,0,No cars available,2016-07-13 21:48:57,,21,Wednesday,
3871,Airport,0,No cars available,2016-07-13 21:49:18,,21,Wednesday,
3884,Airport,0,No cars available,2016-07-13 21:51:47,,21,Wednesday,
3878,Airport,0,No cars available,2016-07-13 21:51:55,,21,Wednesday,
3894,Airport,0,No cars available,2016-07-13 21:52:24,,21,Wednesday,
3885,Airport,0,No cars available,2016-07-13 21:53:07,,21,Wednesday,
3877,Airport,0,No cars available,2016-07-13 21:53:34,,21,Wednesday,
3886,Airport,0,No cars available,2016-07-13 21:53:48,,21,Wednesday,
3874,Airport,0,No cars available,2016-07-13 21:54:13,,21,Wednesday,
3893,Airport,0,No cars available,2016-07-13 21:56:38,,21,Wednesday,
3891,Airport,0,No cars available,2016-07-13 21:57:08,,21,Wednesday,
3888,Airport,0,No cars available,2016-07-13 21:57:45,,21,Wednesday,
3876,Airport,0,No cars available,2016-07-13 21:58:16,,21,Wednesday,
3875,Airport,0,No cars available,2016-07-13 21:59:13,,21,Wednesday,
3898,Airport,0,No cars available,2016-07-13 21:59:30,,21,Wednesday,
3895,Airport,0,No cars available,2016-07-13 22:01:49,,22,Wednesday,
3900,Airport,0,No cars available,2016-07-13 22:03:00,,22,Wednesday,
3904,Airport,0,No cars available,2016-07-13 22:03:45,,22,Wednesday,
3892,Airport,0,No cars available,2016-07-13 22:05:11,,22,Wednesday,
3899,Airport,0,No cars available,2016-07-13 22:05:37,,22,Wednesday,
3910,Airport,0,No cars available,2016-07-13 22:05:57,,22,Wednesday,
3901,Airport,0,No cars available,2016-07-13 22:09:27,,22,Wednesday,
3902,Airport,0,No cars available,2016-07-13 22:09:31,,22,Wednesday,
3903,Airport,0,No cars available,2016-07-13 22:11:11,,22,Wednesday,
3906,Airport,0,No cars available,2016-07-13 22:12:01,,22,Wednesday,
3907,Airport,0,No cars available,2016-07-13 22:12:13,,22,Wednesday,
3918,City,0,No cars available,2016-07-13 22:12:25,,22,Wednesday,
3912,Airport,0,No cars available,2016-07-13 22:12:35,,22,Wednesday,
3928,City,0,No cars available,2016-07-13 22:14:33,,22,Wednesday,
3911,Airport,0,No cars available,2016-07-13 22:14:56,,22,Wednesday,
3923,City,0,No cars available,2016-07-13 22:18:14,,22,Wednesday,
3922,City,0,No cars available,2016-07-13 22:18:36,,22,Wednesday,
3931,Airport,0,No cars available,2016-07-13 22:21:30,,22,Wednesday,
3930,City,0,No cars available,2016-07-13 22:22:57,,22,Wednesday,
3921,City,0,No cars available,2016-07-13 22:23:03,,22,Wednesday,
3926,Airport,0,No cars available,2016-07-13 22:23:25,,22,Wednesday,
3919,Airport,0,No cars available,2016-07-13 22:23:26,,22,Wednesday,
3933,Airport,0,No cars available,2016-07-13 22:27:01,,22,Wednesday,
3937,City,0,No cars available,2016-07-13 22:28:10,,22,Wednesday,
3929,Airport,0,No cars available,2016-07-13 22:28:45,,22,Wednesday,
3941,City,0,No cars available,2016-07-13 22:30:11,,22,Wednesday,
3936,City,0,No cars available,2016-07-13 22:30:44,,22,Wednesday,
3946,Airport,0,No cars available,2016-07-13 22:36:50,,22,Wednesday,
3938,City,0,No cars available,2016-07-13 22:37:24,,22,Wednesday,
3949,City,0,No cars available,2016-07-13 22:40:37,,22,Wednesday,
3958,Airport,0,No cars available,2016-07-13 22:46:01,,22,Wednesday,
3951,Airport,0,No cars available,2016-07-13 22:46:03,,22,Wednesday,
3962,City,0,No cars available,2016-07-13 22:47:26,,22,Wednesday,
3961,City,0,No cars available,2016-07-13 22:50:57,,22,Wednesday,
3963,Airport,0,No cars available,2016-07-13 22:55:25,,22,Wednesday,
3967,City,0,No cars available,2016-07-13 22:57:16,,22,Wednesday,
3968,Airport,0,No cars available,2016-07-13 22:59:34,,22,Wednesday,
3971,City,0,No cars available,2016-07-13 22:59:42,,22,Wednesday,
3972,City,0,No cars available,2016-07-13 23:00:38,,23,Wednesday,
3975,City,0,No cars available,2016-07-13 23:04:37,,23,Wednesday,
3976,City,0,No cars available,2016-07-13 23:07:56,,23,Wednesday,
3980,City,0,No cars available,2016-07-13 23:16:12,,23,Wednesday,
3984,Airport,0,No cars available,2016-07-13 23:17:02,,23,Wednesday,
3986,Airport,0,No cars available,2016-07-13 23:17:29,,23,Wednesday,
3988,City,0,No cars available,2016-07-13 23:23:36,,23,Wednesday,
3995,City,0,No cars available,2016-07-13 23:36:17,,23,Wednesday,
3998,Airport,0,No cars available,2016-07-13 23:39:08,,23,Wednesday,
4001,City,0,No cars available,2016-07-13 23:39:52,,23,Wednesday,
4006,City,0,No cars available,2016-07-13 23:45:17,,23,Wednesday,
4000,City,0,No cars available,2016-07-13 23:47:49,,23,Wednesday,
4017,City,0,No cars available,2016-07-13 23:50:18,,23,Wednesday,
4010,Airport,0,No cars available,2016-07-13 23:50:50,,23,Wednesday,
4015,City,0,No cars available,2016-07-13 23:52:32,,23,Wednesday,
4013,City,0,No cars available,2016-07-13 23:53:32,,23,Wednesday,
4014,City,0,No cars available,2016-07-13 23:56:55,,23,Wednesday,
4016,City,0,No cars available,2016-07-13 23:59:02,,23,Wednesday,
4028,City,0,No cars available,2016-07-14 00:09:03,,0,Thursday,
4029,City,0,No cars available,2016-07-14 00:14:26,,0,Thursday,
4032,City,0,No cars available,2016-07-14 00:15:43,,0,Thursday,
4033,Airport,0,No cars available,2016-07-14 00:25:33,,0,Thursday,
4034,City,0,No cars available,2016-07-14 00:29:50,,0,Thursday,
4035,Airport,0,No cars available,2016-07-14 00:31:24,,0,Thursday,
4036,Airport,0,No cars available,2016-07-14 00:31:57,,0,Thursday,
4038,Airport,0,No cars available,2016-07-14 00:34:22,,0,Thursday,
4042,Airport,0,No cars available,2016-07-14 00:39:13,,0,Thursday,
4044,Airport,0,No cars available,2016-07-14 00:51:37,,0,Thursday,
4046,City,0,No cars available,2016-07-14 00:57:03,,0,Thursday,
4047,City,0,No cars available,2016-07-14 01:00:53,,1,Thursday,
4048,Airport,0,No cars available,2016-07-14 01:03:27,,1,Thursday,
4050,City,0,No cars available,2016-07-14 01:10:22,,1,Thursday,
4053,Airport,0,No cars available,2016-07-14 01:15:26,,1,Thursday,
4052,City,0,No cars available,2016-07-14 01:16:34,,1,Thursday,
4055,City,0,No cars available,2016-07-14 01:22:56,,1,Thursday,
4054,City,0,No cars available,2016-07-14 01:23:08,,1,Thursday,
4056,City,0,No cars available,2016-07-14 01:25:25,,1,Thursday,
4058,Airport,0,No cars available,2016-07-14 01:27:38,,1,Thursday,
4057,City,0,No cars available,2016-07-14 01:29:49,,1,Thursday,
4061,City,0,No cars available,2016-07-14 01:33:55,,1,Thursday,
4059,City,0,No cars available,2016-07-14 01:35:55,,1,Thursday,
4063,City,0,No cars available,2016-07-14 01:36:26,,1,Thursday,
4062,Airport,0,No cars available,2016-07-14 01:42:36,,1,Thursday,
4064,City,0,No cars available,2016-07-14 01:48:00,,1,Thursday,
4068,Airport,0,No cars available,2016-07-14 01:59:16,,1,Thursday,
4067,City,0,No cars available,2016-07-14 02:00:05,,2,Thursday,
4069,City,0,No cars available,2016-07-14 02:02:39,,2,Thursday,
4071,City,0,No cars available,2016-07-14 02:03:03,,2,Thursday,
4070,City,0,No cars available,2016-07-14 02:03:04,,2,Thursday,
4072,City,0,No cars available,2016-07-14 02:04:37,,2,Thursday,
4076,Airport,0,No cars available,2016-07-14 02:16:28,,2,Thursday,
4074,City,0,No cars available,2016-07-14 02:18:01,,2,Thursday,
4080,Airport,0,No cars available,2016-07-14 02:29:31,,2,Thursday,
4083,City,0,No cars available,2016-07-14 02:35:50,,2,Thursday,
4086,City,0,No cars available,2016-07-14 02:46:05,,2,Thursday,
4089,City,0,No cars available,2016-07-14 02:52:38,,2,Thursday,
4088,City,0,No cars available,2016-07-14 02:53:34,,2,Thursday,
4090,Airport,0,No cars available,2016-07-14 02:55:11,,2,Thursday,
4095,Airport,0,No cars available,2016-07-14 03:10:03,,3,Thursday,
4096,City,0,No cars available,2016-07-14 03:13:22,,3,Thursday,
4099,City,0,No cars available,2016-07-14 03:22:45,,3,Thursday,
4100,Airport,0,No cars available,2016-07-14 03:30:27,,3,Thursday,
4101,City,0,No cars available,2016-07-14 03:31:37,,3,Thursday,
4104,Airport,0,No cars available,2016-07-14 03:38:21,,3,Thursday,
4102,Airport,0,No cars available,2016-07-14 03:38:51,,3,Thursday,
4103,Airport,0,No cars available,2016-07-14 03:39:43,,3,Thursday,
4106,City,0,No cars available,2016-07-14 03:45:15,,3,Thursday,
4107,City,0,No cars available,2016-07-14 03:51:51,,3,Thursday,
4110,Airport,0,No cars available,2016-07-14 03:58:07,,3,Thursday,
4113,City,0,No cars available,2016-07-14 04:00:13,,4,Thursday,
4109,City,0,No cars available,2016-07-14 04:02:26,,4,Thursday,
4112,Airport,0,No cars available,2016-07-14 04:03:52,,4,Thursday,
4111,City,0,No cars available,2016-07-14 04:06:34,,4,Thursday,
4115,City,0,No cars available,2016-07-14 04:11:42,,4,Thursday,
4116,Airport,0,No cars available,2016-07-14 04:13:48,,4,Thursday,
4120,City,0,No cars available,2016-07-14 04:27:49,,4,Thursday,
4123,City,0,No cars available,2016-07-14 04:38:53,,4,Thursday,
4131,City,0,No cars available,2016-07-14 04:41:23,,4,Thursday,
4124,City,0,No cars available,2016-07-14 04:41:36,,4,Thursday,
4127,City,0,No cars available,2016-07-14 04:46:22,,4,Thursday,
4132,City,0,No cars available,2016-07-14 04:46:47,,4,Thursday,
4139,City,0,No cars available,2016-07-14 04:48:44,,4,Thursday,
4135,Airport,0,No cars available,2016-07-14 04:49:00,,4,Thursday,
4138,City,0,No cars available,2016-07-14 04:49:41,,4,Thursday,
4142,City,0,No cars available,2016-07-14 04:50:32,,4,Thursday,
4152,City,0,No cars available,2016-07-14 04:55:34,,4,Thursday,
4149,City,0,No cars available,2016-07-14 04:59:37,,4,Thursday,
4159,Airport,0,No cars available,2016-07-14 05:05:36,,5,Thursday,
4172,City,0,No cars available,2016-07-14 05:17:05,,5,Thursday,
4190,City,0,No cars available,2016-07-14 05:21:22,,5,Thursday,
4193,City,0,No cars available,2016-07-14 05:25:23,,5,Thursday,
4181,City,0,No cars available,2016-07-14 05:25:50,,5,Thursday,
4191,City,0,No cars available,2016-07-14 05:32:02,,5,Thursday,
4200,City,0,No cars available,2016-07-14 05:32:43,,5,Thursday,
4208,City,0,No cars available,2016-07-14 05:39:05,,5,Thursday,
4219,City,0,No cars available,2016-07-14 05:42:18,,5,Thursday,
4220,City,0,No cars available,2016-07-14 05:43:43,,5,Thursday,
4217,City,0,No cars available,2016-07-14 05:45:53,,5,Thursday,
4237,City,0,No cars available,2016-07-14 05:52:54,,5,Thursday,
4228,City,0,No cars available,2016-07-14 05:53:49,,5,Thursday,
4240,City,0,No cars available,2016-07-14 05:56:28,,5,Thursday,
4229,City,0,No cars available,2016-07-14 05:56:44,,5,Thursday,
4246,City,0,No cars available,2016-07-14 05:58:24,,5,Thursday,
4244,City,0,No cars available,2016-07-14 06:00:16,,6,Thursday,
4241,City,0,No cars available,2016-07-14 06:01:09,,6,Thursday,
4247,City,0,No cars available,2016-07-14 06:03:24,,6,Thursday,
4256,City,0,No cars available,2016-07-14 06:05:59,,6,Thursday,
4259,City,0,No cars available,2016-07-14 06:10:09,,6,Thursday,
4265,City,0,No cars available,2016-07-14 06:12:03,,6,Thursday,
4261,City,0,No cars available,2016-07-14 06:12:50,,6,Thursday,
4262,City,0,No cars available,2016-07-14 06:15:24,,6,Thursday,
4267,City,0,No cars available,2016-07-14 06:17:08,,6,Thursday,
4269,City,0,No cars available,2016-07-14 06:19:24,,6,Thursday,
4275,City,0,No cars available,2016-07-14 06:22:46,,6,Thursday,
4279,City,0,No cars available,2016-07-14 06:29:00,,6,Thursday,
4282,City,0,No cars available,2016-07-14 06:31:08,,6,Thursday,
4283,City,0,No cars available,2016-07-14 06:31:54,,6,Thursday,
4289,City,0,No cars available,2016-07-14 06:35:49,,6,Thursday,
